Host,SSL,Port,GET uri,POST uri,User Agent,Watermark
167.179.104.104,True,443,"167.179.104.104,/login",/Login,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/587.38 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.36",0
218.253.251.90,True,443,"218.253.251.90,/pixel",/submit.php,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0),305419896
218.253.251.89,True,443,"218.253.251.89,/fwlink",/submit.php,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0),305419896
103.39.18.169,True,443,"156.226.191.234,/_/scs/mail-static/_/js/,djiqowenlsakdj.com,/_/scs/mail-static/_/js/",/mail/u/0/,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; MALCJS),305419896
3.17.176.47,True,443,"scripts.sidewalkpizzanyc.com,/visit.js",/submit.php,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/4.0),1548680553
209.249.134.2,True,443,"www.surgeryinlebanon.com,/api/channels/replies",/api/chat.postMessage,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.100 Safari/537.36",425324192
194.5.249.55,True,443,"194.5.249.55,/cx",/submit.php,Mozilla/4.0 (compatible; MSIE 7.0b; Windows NT 6.0),555758901
34.92.100.50,True,443,"34.92.100.50,/ms",/tab_home_active,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246",305419896
103.39.18.171,True,443,"156.226.191.234,/_/scs/mail-static/_/js/,djiqowenlsakdj.com,/_/scs/mail-static/_/js/",/mail/u/0/,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; MALCJS),305419896
204.16.247.41,True,443,"syscx.com,/dot.gif",/submit.php,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; Win64; x64; Trident/6.0; ASU2JS),0
54.212.219.37,True,443,"www.edocushare.com,/jquery-3.3.1.min.js",/jquery-3.3.2.min.js,Mozilla/5.0 (Windows NT 6.3; Trident/7.0; rv:11.0) like Gecko,1442092370
139.224.105.96,True,443,"theones.me,/template.js",/nv,"Mozilla/5.0 (Linux; Android 8.0.0; SM-G960F Build/R16NW) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202",0
45.138.172.80,True,443,"meadowstonto.com,/fo.html",/default,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0",0
35.193.193.149,True,443,"35.193.193.149,/dot.gif",/submit.php,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Win64; x64; Trident/5.0; MAAU; NP08),1161198950
87.251.70.12,True,443,"supercombinating.com,/cx",/submit.php,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUSSEM),0
3.122.252.220,True,443,"cdn1.srv-spotlfy.com,/js/jquery-3.3.1.min.js",/js/jquery-3.3.2.min.js,Mozilla/5.0 (Windows NT 6.3; Trident/7.0; rv:11.0) like Gecko,0
172.241.27.214,True,443,"repshd.com,/us/ky/louisville/312-s-fourth-st.html,pinglis.com,/us/ky/louisville/312-s-fourth-st.html,stargut.com,/us/ky/louisville/312-s-fourth-st.html",/OrderEntryService.asmx/AddOrderLine,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko)",0
116.202.106.37,True,443,"js.weeblecdn.com,/jquery-3.3.1.min.js",/jquery-3.3.2.min.js,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36",305419896
38.132.124.198,True,443,"security-dc.com,/jquery-3.3.1.min.js",/jquery-3.3.2.min.js,Mozilla/5.0 (Windows NT 6.3; Trident/7.0; rv:11.0) like Gecko,0
206.221.179.202,True,443,"geotry.com,/us/ky/louisville/312-s-fourth-st.html",/OrderEntryService.asmx/AddOrderLine,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko)",0
95.217.197.124,True,443,"oomdatacollect.global.ssl.fastly.net,/pixel.gif",/submit.php,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1),0
45.58.117.98,True,443,"domways.com,/us/ky/louisville/312-s-fourth-st.html",/OrderEntryService.asmx/AddOrderLine,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko)",0
47.101.214.85,True,443,"47.101.214.85,/ptj",/submit.php,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0; MATBJS),1873433027
35.241.143.134,True,443,"control.commanderinthe.cloud,/search/",/Search/,"Mozilla/5.0 (compatible, MSIE 11, Windows NT 6.3; Trident/7.0; rv:11.0) like Gecko",1277797054
176.121.14.229,True,443,"176.121.14.229,/match",/submit.php,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.0),0
176.121.14.249,True,443,"176.121.14.249,/cx",/submit.php,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; MATM),0
159.65.96.79,True,443,"cleerhr.com,/html.js",/sq,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0",1660775356
64.187.238.202,True,443,"64.187.238.202,/dpixel",/submit.php,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; ; NCLIENT50_AAPCDA5841E333),0
123.58.211.116,True,443,"123.58.211.116,/pixel.gif",/submit.php,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0),305419896
192.111.144.210,True,443,"repshd.com,/us/ky/louisville/312-s-fourth-st.html,pinglis.com,/us/ky/louisville/312-s-fourth-st.html,stargut.com,/us/ky/louisville/312-s-fourth-st.html",/OrderEntryService.asmx/AddOrderLine,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko)",0
185.156.172.13,True,443,"185.156.172.13,/ptj",/submit.php,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; Win64; x64; Trident/6.0),352733121
185.162.235.61,True,443,"185.162.235.61,/ca",/submit.php,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; LBBROWSER),16777216
188.34.142.201,True,443,"188.34.142.201,/updates.rss",/submit.php,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; MASB),16777216
157.245.90.83,True,443,"www.nytimes.com,/wp-includes/js/script/indigo-migrate",/ev/ext001001,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,87330718
52.229.22.93,True,443,"52.229.22.93,/pixel.gif",/submit.php,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; MATP; MATP),1380714076
104.243.46.74,True,443,"104.243.46.74,/IE9CompatViewList.xml",/submit.php,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; WOW64; Trident/5.0),0
45.76.48.40,True,443,"45.76.48.40,/g.pixel",/submit.php,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; Win64; x64; Trident/6.0; Avant Browser),1873433027
198.27.79.75,True,443,"185.189.151.107,/skin",/fr,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",373557059
87.120.8.249,True,443,"87.120.8.249,/jquery-3.3.1.min.js",/jquery-3.3.2.min.js,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.85 Safari/537.36",305419896
159.89.131.233,True,443,"milbank.azurewebsites.net,/azure/api",/azure/us,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; Trident/5.0),1051673545
34.203.235.59,True,443,"sitehealthcheck.org,/oscp/",/oscp/a/,Microsoft-CryptoAPI/6.1,859655151
168.119.0.88,True,443,"168.119.0.88,/g.pixel",/submit.php,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; BOIE9;ENUSMSCOM),0
23.227.194.185,True,443,"23.227.194.185,/pixel.gif",/submit.php,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; MALCJS),0
141.136.36.241,True,443,"updatewmo.com,/template/politics/2020/index.htm",/static/javaScript/jquery-3.5.2.js,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36",305419896
45.147.229.44,True,443,"mn.backup-helper.com,/template.css,nm.backup-helper.com,/fam_calendar.css,ws.backup-helper.com,/fam_calendar.css",/gv,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36 Edge/12.246",0
176.123.2.216,True,443,"176.123.2.216,/__utm.gif",/___utm.gif,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; BOIE9;ESES),16777216
23.106.160.137,True,443,"amajai-technologies.work,/ga.js",/submit.php,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; Xbox),305419896
52.90.168.168,True,443,"m24.yourintrinsichealth.com,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books",/N4215/adj/amzn.us.sr.aps,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,1502747091
31.14.40.143,True,443,"31.14.40.143,/cm",/submit.php,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; Win64; x64; Trident/6.0; MATMJS),305419896
193.34.166.207,True,443,"timesyncad.com,/updates.rss",/submit.php,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0),305419896
18.159.248.62,True,443,"blog.tresorit.com,/access/",/radio/xmlrpc/v35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.48 Safari/537.36",602094943
156.226.191.237,True,443,"156.226.191.234,/_/scs/mail-static/_/js/,djiqowenlsakdj.com,/_/scs/mail-static/_/js/",/mail/u/0/,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; MALCJS),305419896
51.91.123.194,True,443,"CLIENT.ELISEA-MUTUELLE.fr,/jquery-3.3.1.min.js",/jquery-3.3.2.min.js,Mozilla/5.0 (Windows NT 6.3; Trident/7.0; rv:11.0) like Gecko,743687786
103.126.6.149,True,443,"103.126.6.149,/jquery-3.3.1.min.js",/jquery-3.3.2.min.js,Mozilla/5.0 (Windows NT 6.3; Trident/7.0; rv:11.0) like Gecko,305419896
34.217.5.107,True,443,"secure.carestreamhealthcare.com,/__utm.gif",/___utm.gif,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,676943883
104.194.8.114,True,443,"23.106.160.86,/us/ky/louisville/312-s-fourth-st.html,raills.com,/us/ky/louisville/312-s-fourth-st.html",/OrderEntryService.asmx/AddOrderLine,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko)",0
3.135.189.104,True,443,"raymondjames.hostedconnectedrisk.com:,/access/",/radio/xmlrpc/v35,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",1132084372
195.123.217.7,True,443,"195.123.217.7,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books,yten.xyz,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books",/N4215/adj/amzn.us.sr.aps,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,305419896
34.80.40.66,True,443,"www.huijingwifi.com,/link",/images/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3835.79",0
167.71.244.25,True,443,"ajax.microsoft.com,/v4/links/activity-stream",/ev/prd001001,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,30088665
3.137.206.229,True,443,"3.133.100.221,/dot.gif",/submit.php,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1),1179788210
165.22.63.50,True,443,"cdn1.srv-spotlfy.com,/js/jquery-3.3.1.min.js",/js/jquery-3.3.2.min.js,Mozilla/5.0 (Windows NT 6.3; Trident/7.0; rv:11.0) like Gecko,0
108.177.235.180,True,443,"mail.safeyoke.com,/ptj,feedback.safeyoke.com,/cx",/submit.php,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727; InfoPath.2),0
104.248.224.90,True,443,"www.nytimes.com,/v1/preferences,www.nytimes.com,/v1/preferences,www.nytimes.com,/idcta/translations,www.nytimes.com,/v2/preferences,www.nytimes.com,/idcta/translations",/track,Microsoft BITS/7.8,330662372
5.196.114.192,True,443,"amazoning.sytes.net,/dpixel",/submit.php,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; Win64; x64; Trident/6.0; ASU2JS),0
5.9.55.202,True,443,"5.9.55.202,/ca",/submit.php,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUS),1658572448
23.106.160.86,True,443,"23.106.160.86,/us/ky/louisville/312-s-fourth-st.html,raills.com,/us/ky/louisville/312-s-fourth-st.html",/OrderEntryService.asmx/AddOrderLine,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko)",0
172.98.192.91,True,443,"172.98.192.91,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books",/N4215/adj/amzn.us.sr.aps,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,0
44.231.58.231,True,443,"dist.nuget.org,/cgi-bin/certstore/,ajax.aspnetcdn.com,/cgi-bin/certstore/",/pem/office.microsoft.com/,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.146 Safari/537.36",1005885979
64.227.45.20,True,443,"cob.wolt.services,/watch/",/youtubei/v1/logevent,"Mozilla/5.0 (compatible, MSIE 11, Windows NT 6.3; Trident/7.0; rv:11.0) like Gecko",758735939
176.123.8.228,True,443,"176.123.8.228,/__utm.gif",/___utm.gif,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1),305419896
161.35.81.119,True,443,"bbc.com,/en-us/p/onerf/MeSilentPassport",/1.5/95648064/storage/tabs,Microsoft BITS/7.8,979745592
178.128.105.13,True,443,"ajax.microsoft.com,/gp/aj/private/reviewsGallery/get-image-gallery-assets,mscrl.microsoft.com,/wp-includes/js/script/indigo-migrate",/gp/aw/ybh/handlers,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,1034046078
45.141.84.49,True,443,"taekvondo.com,/jquery-3.3.1.min.js",/jquery-3.3.2.min.js,Mozilla/5.0 (Windows NT 6.3; Trident/7.0; rv:11.0) like Gecko,305419896
68.183.85.105,True,443,"iecvlist.microsoft.com,/gp/aj/private/reviewsGallery/get-application-resources,cdnppe.vsassets.io,/api2/json/cluster/tasks,cdnads.msads.net,/gp/cerberus/gv,global.asazure.windows.net,/en-us/p/onerf/MeSilentPassport",/api2/json/check/ticket,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,1890475908
103.39.18.173,True,443,"156.226.191.234,/_/scs/mail-static/_/js/,djiqowenlsakdj.com,/_/scs/mail-static/_/js/",/mail/u/0/,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; MALCJS),305419896
40.117.40.46,True,443,"wmjdvuif.limyonly.me,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books",/N4215/adj/amzn.us.sr.aps,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,0
78.129.165.207,True,443,"s91-update.mala7at.com,/lu",/dhl,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",248202337
3.122.109.210,True,443,"3.122.109.210,/audio/",/melody/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/587.38 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.36",422801439
176.121.14.251,True,443,"176.121.14.251,/updates.rss",/submit.php,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; 360space),0
23.105.196.222,True,443,"176.121.14.251,/updates.rss",/submit.php,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; 360space),0
104.131.76.110,True,443,"ajax.microsoft.com,/gp/cerberus/gv",/ev/ext001001,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,1332303197
193.34.167.200,True,443,"inteldrivers.com,/g.pixel",/submit.php,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUSMSE),305419896
206.189.37.245,True,443,"do.skype.com,/api2/json/access/ticket,mscrl.microsoft.com,/gp/aj/private/reviewsGallery/get-application-resources",/gp/aw/ybh/handlers,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,938516594
139.186.146.78,True,443,"139.186.146.78,/geo/collect/v1,hw.x0x.in,/geo/collect/v1",/collect/v1,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0;) like Gecko,305419896
88.218.94.161,True,443,"ec2-3-19-26-213.us-east-2.compute.amazonaws.com,/s/ref=nb_sb_noss_1/167-3294888-0262949/field-keywords=books",/N4215/adj/amzn.us.sr.aps,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,0
31.44.184.56,True,443,"31.44.184.56,/pixel.gif",/submit.php,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/4.0),0
34.238.192.43,True,443,"sharkfishinguk.com,/jquery-1.12.1.min.js",/jquery-1.12.2.min.js,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Safari/537.36 Edg/80.0.361.62",701850002
95.217.197.85,True,443,"oomdatacollect.global.ssl.fastly.net,/pixel.gif",/submit.php,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1),0
137.59.16.168,True,443,"137.59.16.168,/j.ad",/submit.php,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; BOIE9;ENUSMSE),1873433027
18.206.136.219,True,443,"utils.couch2kubernetes.com,/mobile-home",/ki,"Mozilla/5.0 (Linux; Android 6.0; HTC One X10 Build/MRA58K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0",1174811869
155.138.245.98,True,443,"155.138.245.98,/updates.rss",/submit.php,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; NP09; NP09; MAAU),631181113
149.129.53.162,True,443,"sit.watchdog3.com,/updates",/aircanada/dark.php,Mozilla/5.0 (Windows NT 6.1; rv:24.0) Gecko/20100101 Firefox/24.0,0
142.202.205.88,True,443,"142.202.205.88,/dot.gif",/submit.php,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0; MAGWJS),305419896
204.44.83.214,True,443,"204.44.83.214,/push",/submit.php,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30),0
103.39.18.183,True,443,"156.226.191.234,/_/scs/mail-static/_/js/,djiqowenlsakdj.com,/_/scs/mail-static/_/js/",/mail/u/0/,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; MALCJS),305419896
103.39.18.185,True,443,"156.226.191.234,/_/scs/mail-static/_/js/,djiqowenlsakdj.com,/_/scs/mail-static/_/js/",/mail/u/0/,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; MALCJS),305419896
204.16.247.89,True,443,"204.16.247.89,/g.pixel",/submit.php,Mozilla/5.0 (compatible; MSIE 9.0; Windows Phone OS 7.5; Trident/5.0; IEMobile/9.0; LG; LG-E906),0
5.181.156.122,True,443,"5.181.156.122,/__utm.gif",/submit.php,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; Win64; x64; Trident/6.0),305419896
31.44.184.100,True,443,"31.44.184.100,/dpixel",/submit.php,Mozilla/4.0 (compatible; MSIE 7.0b; Windows NT 6.0),0
45.146.165.140,True,443,"45.146.165.140,/IE9CompatViewList.xml",/submit.php,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0),305419896
185.150.190.204,True,443,"regbest.com,/us/ky/louisville/312-s-fourth-st.html",/OrderEntryService.asmx/AddOrderLine,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko)",0
103.69.195.104,True,443,"103.69.195.104,/c/msdownload/update/others/2020/10/29136388_",/c/msdownload/update/others/2020/10/28986731_,Windows-Update-Agent/10.0.10011.16384 Client-Protocol/1.40,1521229817
193.34.167.80,True,443,"wustatwindows.com,/updates.rss",/submit.php,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1),305419896
109.201.142.110,True,443,"forteupdate.com,/match",/submit.php,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; Trident/6.0),555758901
185.203.117.79,True,443,"185.203.117.79,/jquery-3.3.1.min.js",/jquery-3.3.2.min.js,Mozilla/5.0 (Windows NT 6.3; Trident/7.0; rv:11.0) like Gecko,305419896
167.179.87.86,True,443,"167.179.87.86,/g.pixel",/submit.php,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; InfoPath.3; .NET CLR 2.0.50727),16777216
161.35.99.14,True,443,"161.35.99.14,/jquery-3.3.1.min.js",/jquery-3.3.2.min.js,Mozilla/5.0 (Windows NT 6.3; Trident/7.0; rv:11.0) like Gecko,1688631610
120.55.14.10,True,443,"120.55.14.10,/wp-content/themes/calliope/wp_data.php",/jquery-3.3.2.min.js,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.88 Safari/537.36",16777216
185.225.19.140,True,443,"185.225.19.140,/c/msdownload/update/others/2020/10/29136388_",/c/msdownload/update/others/2020/10/28986731_,Windows-Update-Agent/10.0.10022.16384 Client-Protocol/1.40,0
185.158.249.123,True,443,"185.158.249.123,/fwlink",/submit.php,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0; MDDCJS),305419896
172.93.102.164,True,443,"facesh.com,/us/ky/louisville/312-s-fourth-st.html",/OrderEntryService.asmx/AddOrderLine,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko)",0
88.198.165.127,True,443,"88.198.165.127,/nd",/template,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",113463961
3.136.160.122,True,443,"telemetry.wessonlabpartners.com,/jquery-3.3.1.min.js,admitting.healthfitconnection.com,/jquery-3.3.1.min.js,skilled_nursing.healthmanagementtoday.com,/jquery-3.3.1.min.js",/jquery-3.3.2.min.js,Mozilla/5.0 (Windows NT 6.3; Trident/7.0; rv:11.0) like Gecko,294197571
124.217.230.137,True,443,"124.217.230.137,/jquery-3.3.1.min.js",/jquery-3.3.2.min.js,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 7.0; InfoPath.3; .NET CLR 3.1.40767; Trident/6.0; en-IN),305419896
79.141.160.16,True,443,"zerocdn.net,/static/fetch.umd.min.js",/submit/analytics/fetch.js,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.89 Safari/537.36",0
119.3.141.162,True,443,"119.3.141.162,/jquery-3.3.1.min.js",/jquery-3.3.2.min.js,Mozilla/5.0 (Windows NT 6.3; Trident/7.0; rv:11.0) like Gecko,305419896
34.121.230.223,True,443,"about.inno-finance.com,/match",/submit.php,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322),545432327
185.244.149.152,True,443,"yambanetsdev.net,/ptj",/submit.php,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0; MATBJS),0
89.38.226.218,True,443,"www.phpbasic.net,/scs/mail-static/js/",/mail/u/_/1/,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,1582508172
104.194.8.36,True,443,"rollfx.com,/us/ky/louisville/312-s-fourth-st.html",/OrderEntryService.asmx/AddOrderLine,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko)",0
23.106.160.229,True,443,"23.106.160.229,/cx",/submit.php,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; MATP; MATP),305419896
92.42.14.133,True,443,"92.42.14.133,/activity",/submit.php,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; BOIE9;ENUS),305419896
157.245.40.219,True,443,"shl.netsuite-labs.com,/ocsp/a/",/ocsp/b/,Microsoft-CryptoAPI/6.1,1334747469
212.129.150.253,True,443,"212.129.150.253,/match",/submit.php,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0),305419896
103.39.18.162,True,443,"156.226.191.234,/_/scs/mail-static/_/js/,djiqowenlsakdj.com,/_/scs/mail-static/_/js/",/mail/u/0/,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; MALCJS),305419896
103.39.18.161,True,443,"156.226.191.234,/_/scs/mail-static/_/js/,djiqowenlsakdj.com,/_/scs/mail-static/_/js/",/mail/u/0/,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0; MALCJS),305419896
149.28.88.63,True,443,"149.28.88.63,/image/",/history/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) Chrome/85.0.4183.102 Safari/537.36,305419896
52.28.253.50,True,443,"rijkzijn.nl,/vlk/grants,uwprivatebank.nl,/vlk/grants,systest.nl,/vlk/grants",/vlk/xmlrpc/v2,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,1748429673
80.209.241.7,True,443,"94.140.114.160,/wp06/wp-includes/po.php",/modules/mod_search.php,Mozilla/5.0 (Windows; U; MSIE 7.0; Windows NT 5.2) Java/1.5.0_08,305419896
60.205.220.98,True,443,"58.218.215.124,/search/,122.193.130.85,/search/,125.37.206.221,/search/,120.221.181.171,/search/",/Search/,"Mozilla/5.0 (compatible, MSIE 11, Windows NT 6.3; Trident/7.0; rv:11.0) like Gecko",305419896
51.210.138.71,True,443,"51.210.138.71,/__utm.gif",/___utm.gif,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Win64; x64; Trident/5.0; BOIE9;ENUS),16777216
